series,timestamp,value,label
pressure,2024-04-09T11:53:07.000Z,833.10563,
pressure,2024-04-09T12:03:07.000Z,833.13228,
pressure,2024-04-09T12:13:07.000Z,833.05753,
pressure,2024-04-09T12:23:07.000Z,833.33519,
pressure,2024-04-09T12:33:07.000Z,833.40992,
pressure,2024-04-09T12:43:07.000Z,833.52727,
pressure,2024-04-09T12:53:07.000Z,833.7301,
pressure,2024-04-09T13:03:07.000Z,833.48986,
pressure,2024-04-09T13:13:07.000Z,833.51132,
pressure,2024-04-09T13:23:07.000Z,833.76747,
pressure,2024-04-09T13:33:07.000Z,833.7247,
pressure,2024-04-09T13:43:07.000Z,833.64467,
